"Tag Code","Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Brood Year YYYY","Rear Type Code","Rear Type Name","First Obs Date Max","Last Obs Date Min"
"3DD.003BE1E9FE","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EA10","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EA13","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EA25","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/16/2018","04/16/2018"
"3DD.003BE1EA27","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EA39","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EA3C","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/16/2018","04/16/2018"
"3DD.003BE1EA48","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EA4B","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EA4F","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EA57","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EA6F","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EA70","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EA7B","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EA95","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EA98","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EAB3","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EAB6","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EAD3","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EAD4","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","10/05/2020","10/05/2020"
"3DD.003BE1EAD4","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","08/16/2020","08/16/2020"
"3DD.003BE1EAD7","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EAE3","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EAEC","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EB1A","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EB1E","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/16/2018","04/16/2018"
"3DD.003BE1EB2C","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","08/14/2021","10/14/2021"
"3DD.003BE1EB2C","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/20/2021","10/06/2021"
"3DD.003BE1EB35","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EB3C","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/16/2018","04/16/2018"
"3DD.003BE1EB3F","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/27/2019","07/31/2019"
"3DD.003BE1EB3F","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/25/2019","07/26/2019"
"3DD.003BE1EB53","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","07/28/2021"
"3DD.003BE1EB62","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EB93","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EBB3","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EBBE","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EBC0","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EBE2","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/17/2018","04/17/2018"
"3DD.003BE1EBEA","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EBEF","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EBFC","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EC02","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EC0C","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EC18","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EC1A","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EC29","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EC42","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EC4B","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/10/2020","07/12/2020"
"3DD.003BE1EC4B","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/08/2020","07/08/2020"
"3DD.003BE1EC6B","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EC6E","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EC73","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1ECA6","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1ECA8","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","09/25/2020","09/25/2020"
"3DD.003BE1ECA8","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","09/07/2020","09/07/2020"
"3DD.003BE1ECB6","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1ECB8","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1ECBE","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1ECC4","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1ECCA","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1ECCC","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1ECCD","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1ECDD","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1ECDF","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/21/2021","10/05/2021"
"3DD.003BE1ECDF","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/18/2021","07/18/2021"
"3DD.003BE1ECF0","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1ECF3","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1ECFE","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1ED11","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1ED1C","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1ED70","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1ED8A","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1ED93","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/16/2018","04/16/2018"
"3DD.003BE1EDD2","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EDF0","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EDF4","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EE10","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/10/2021","07/12/2021"
"3DD.003BE1EE10","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","06/29/2021","06/29/2021"
"3DD.003BE1EE27","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EE42","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EE4B","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EE67","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EE81","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EE84","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EE9F","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EEA0","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EEA4","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EEAE","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EF11","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EF29","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EF49","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1EF54","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EF62","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EF67","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EF6F","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EF90","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EF91","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EF9D","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EFB3","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EFB7","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EFC1","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EFC7","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EFDC","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1EFEB","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","08/21/2021","08/22/2021"
"3DD.003BE1EFEB","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","08/19/2021","08/19/2021"
"3DD.003BE1EFEC","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/17/2020","07/19/2020"
"3DD.003BE1EFEC","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/12/2020","07/12/2020"
"3DD.003BE1EFF9","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1EFFA","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1F015","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F016","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1F01C","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F038","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F050","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F055","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F064","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/09/2021","10/06/2021"
"3DD.003BE1F064","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/08/2021","07/08/2021"
"3DD.003BE1F069","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F072","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1F07A","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/31/2022","07/31/2022"
"3DD.003BE1F07A","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/18/2022","07/18/2022"
"3DD.003BE1F088","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1F08C","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F0A2","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","09/04/2020","09/14/2020"
"3DD.003BE1F0A2","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/17/2020","09/03/2020"
"3DD.003BE1F0AA","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1F0E1","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1F0E2","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F0E8","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F0F6","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
"3DD.003BE1F110","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F11A","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F137","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/15/2018","04/15/2018"
"3DD.003BE1F13C","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/20/2020","07/20/2020"
"3DD.003BE1F13C","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/18/2020","07/18/2020"
"3DD.003BE1F13D","EHL - Entiat NFH Adult Ladder","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/12/2020","07/12/2020"
"3DD.003BE1F13D","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","07/09/2020","07/09/2020"
"3DD.003BE1F141","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/13/2018","04/13/2018"
"3DD.003BE1F145","ENL - Lower Entiat River","4/13/2018","1","Chinook","2","Summer","2016","H","Hatchery Reared","04/14/2018","04/14/2018"
